assay_ID,block,date,plate_ID,External_Treatment,genotype,Selective_marker,stock,coculture_strain,coculture_ID,genotype2,Media,LB_perc,GlcMedia,Mut_to_WT_ratio,glucose,N0_ul,N0_CFU_nx,N0,N0_coculture,N0_gen_to_co_ratio,Nt1_CFU_nx,Nt2_CFU_nx,Nt3_CFU_nx,Nt1_CFU,Nt2_CFU,Nt3_CFU,N0_CFU,Nt1_nx,Nt2_nx,Nt3_nx,Nt1,Nt2,Nt3,environment,CI_range_coculture_strain,CI_range_genotype,fluctuation_volume_t0,culture_volume_final,coculture,D_gen_nx,D_gen_all,D_genotype,D_coculture_strain,D_total,generations,generations_coculture_strain,incubation_mins,m_coculture_strain,m_genotype,m_lower_genotype,m_upper_genotype,mut_fitness_genotype,FlanWarnings,m_lower_coculture_strain,m_upper_coculture_strain,mutation_rate_coculture_strain,mutation_rate_gen_all,mutation_rate_gen_allL,mutation_rate_gen_allU,mutation_rate_gen_nx,mutation_rate_gen_nxL,mutation_rate_gen_nxU,mutation_rate_genotype,mutation_rate_genotype_lower,mutation_rate_genotype_upper,Mutations_per_generation,N_cultures,Nt_gen_all,Nt_gen_nx,Nt_genotype,Nt_coculture_strain,Nt_CV,Nt_dilution_nx,Nt_dilution,Nt_N0_ratio,Nt_SD,Nt_total,sd_m_coculture_strain,sd_m_genotype,Sel_CFU1,Sel_CFU10,Sel_CFU11,Sel_CFU12,Sel_CFU13,Sel_CFU14,Sel_CFU15,Sel_CFU16,Sel_CFU17,Sel_CFU18,Sel_CFU2,Sel_CFU3,Sel_CFU4,Sel_CFU5,Sel_CFU6,Sel_CFU7,Sel_CFU8,Sel_CFU9,Treatment,Weight0,Weight24,Abs_670_res,Abs_670_res1,Abs_670_res2,Abs_670_res3,Abs_670_res4,Layout,MutationFrequency,Oxygen,Notes,w_relative,Experimentor,N0_rep1,N0_rep2,N0_rep3,D_perc_gen,N0_mean_of_3,T_format
RG23_35hpx1_ancestorControl350833333.333333,RG23,19/07/2022,RG23_3,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,5,n,32,0,10.3125,NA,2545.454545,151.5151515,16.8,NA,NA,NA,2,2,2,21,NA,NA,NA,6100000,6097916.667,6097916.667,5,NA,0,1250,1219.583333,y,NA,5000000,5000000,345833333.3,350833333.3,11.22617742,NA,1440,7.797397014,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,16,6097916.667,NA,6100000,NA,1.53e-16,NA,100000,2395.610119,9.31e-10,NA,0.584844266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,hpx1_ancestor+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,0,+,NA,NA,RG,NA,NA,NA,1.425178147,NA,hpx + BW25113 LB
RG23_35hpx1_ancestorControl350833333.333333,RG23,19/07/2022,RG23_3,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,5,n,32,0,330,NA,151.5151515,2545.454545,0.05952381,NA,NA,NA,140,135,140,40,NA,NA,NA,427000000,411609375,426854166.7,5,NA,14.42446432,1250,1219.583333,y,NA,345833333.3,346000000,5000000,350833333.3,21.408571769999998,NA,1440,0,7.797397014,4.755475325,10.8393187,1.912932923,NA,NA,NA,NA,18.48720751,11.27497535,25.69943967,NA,NA,NA,18.48720751,11.27497535,25.69943967,0.364218459,16,421772569.4,NA,422000000,NA,0.017038718,NA,100000,2783698.958,7190000,NA,0,0.584844266,14,9,5,12,8,10,11,70,24,15,8,20,9,24,20,15,NA,NA,ancestor1_hpx+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,40.6024508,+,NA,NA,RG,NA,NA,NA,98.57482185,NA,BW25113 + hpx LB
RG23_35hpx1_ancestorControl341666666.666667,RG23,19/07/2022,RG23_3,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,5,n,2,0,15,NA,1583.333333,1666.666667,0.95,NA,NA,NA,1,0,0,19,NA,NA,NA,3050000,0,0,5,NA,0,1250,1219.583333,y,NA,833333.3333,833000,340833333.3,341666666.7,9.326173206,NA,1440,7.107783761,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,16,1016319.444,NA,1020000,NA,1.414213562,NA,100000,641.8859649,1440000,NA,0.568031438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,hpx1_ancestor+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,0,+,NA,NA,RG,NA,NA,NA,0.243902439,NA,hpx + BW25113 LB
RG23_35hpx1_ancestorControl341666666.666667,RG23,19/07/2022,RG23_3,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,5,n,2,0,30,NA,1666.666667,1583.333333,1.052631579,NA,NA,NA,145,125,139,40,NA,NA,NA,442000000,381119791.7,423805208.3,5,NA,16.3771912,1250,1219.583333,y,NA,340833333.3,341000000,833333.3333,341666666.7,17.92812966,NA,1440,0,7.107783761,3.703992128,10.51157539,1.596983891,NA,NA,NA,NA,17.09939183,8.910796228,25.28798743,NA,NA,NA,17.09939183,8.910796228,25.28798743,0.396459859,16,415674652.8,NA,416000000,NA,0.06146604,NA,100000,249404.7917,25500000,NA,0,0.568031438,12,15,18,10,8,6,10,24,10,15,21,10,36,11,218,8,NA,NA,ancestor1_hpx+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,64.95464619,+,NA,NA,RG,NA,NA,NA,99.75609756,NA,BW25113 + hpx LB
RG23_35hpx1_noneControl130000000,RG23,19/07/2022,RG23_3,Control,hpx,rif,hpx1,none,hpx1_none,hpx1_none,DM,5,n,NA,0,10,NA,2000,NA,NA,NA,NA,NA,NA,50,54,16,NA,NA,NA,NA,152447916.7,164643750,5,NA,11.97996666,1250,1219.583333,n,NA,130000000,130000000,0,130000000,16.27454044,NA,1440,NA,1.320115479,0.370428581,2.269802378,0.998621486,NA,NA,NA,NA,8.326396548,2.336413218,14.31637988,NA,NA,NA,8.326396548,2.336413218,14.31637988,0.081115377,16,158545833.3,NA,159000000,NA,NA,NA,100000,79272.91667,NA,NA,NA,0.334248028,1,1,1,3,1,8,260,1,1,0,3,9,1,0,1,12,NA,NA,hpx1_none+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,119.4449555,+,NA,NA,RG,NA,NA,NA,100,NA,hpx LB
RG23_32.5hpx1_ancestorControl181666666.666667,RG23,19/07/2022,RG23_3,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,2.5,n,8,0,11.25,NA,1555.555556,430.5555556,3.612903226,NA,NA,NA,1,0,0,14,NA,NA,NA,3050000,0,0,2.5,NA,0,1250,1219.583333,y,NA,833333.3333,833000,180833333.3,181666666.7,9.351708298,NA,1440,5.185077113,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,16,1016319.444,NA,1020000,NA,1.414213562,NA,100000,653.3482143,1440000,NA,0.514308843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,hpx1_ancestor+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,0,+,NA,NA,RG,NA,NA,NA,0.458715596,NA,hpx + BW25113 LB
RG23_32.5hpx1_ancestorControl181666666.666667,RG23,19/07/2022,RG23_3,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,2.5,n,8,0,90,NA,430.5555556,1555.555556,0.276785714,NA,NA,NA,71,79,67,31,NA,NA,NA,216000000,240867708.3,204280208.3,2.5,NA,21.87273981,1250,1219.583333,y,NA,180833333.3,181000000,833333.3333,181666666.7,18.96641814,NA,1440,0,5.185077113,2.773155664,7.596998562,1.705150327,NA,NA,NA,NA,23.51068329,12.57431338,34.44705319,NA,NA,NA,23.51068329,12.57431338,34.44705319,0.273381989,16,220541319.4,NA,221000000,NA,0.068970643,NA,100000,512225,15200000,NA,0,0.514308843,9,4,6,15,14,20,20,82,9,8,3,5,7,8,5,9,NA,NA,ancestor1_hpx+Controln,240.31,237.39,NA,NA,NA,NA,NA,RG23,63.48016796,+,NA,NA,RG,NA,NA,NA,99.5412844,NA,BW25113 + hpx LB
RG23_42.5hpx1_ancestorControl154166666.666667,RG23,19/07/2022,RG23_4,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,2.5,n,32,0,10.3125,NA,3272.727273,174.2424242,18.7826087,NA,NA,NA,0,1,2,27,NA,NA,NA,0,3063020.833,6126041.667,2.5,NA,0,1250,1225.208333,y,NA,2500000,2500000,151666666.7,154166666.7,9.870246081,NA,1440,3.287840154,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,17,3063020.833,NA,3060000,NA,0.816496581,NA,100000,935.9230324,2500000,NA,0.432253479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,hpx1_ancestor+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,0,+,NA,NA,RG,NA,NA,NA,1.621621622,NA,hpx + BW25113 LB
RG23_42.5hpx1_ancestorControl154166666.666667,RG23,19/07/2022,RG23_4,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,2.5,n,32,0,330,NA,174.2424242,3272.727273,0.053240741,NA,NA,NA,53,54,75,46,NA,NA,NA,162000000,165403125,229726562.5,2.5,NA,18.06290667,1250,1225.208333,y,NA,151666666.7,152000000,2500000,154166666.7,20.02440377,NA,1440,0,3.287840154,1.609586018,4.966094291,1.338714132,NA,NA,NA,NA,17.69337211,8.661918775,26.72482544,NA,NA,NA,17.69337211,8.661918775,26.72482544,0.164191663,17,185823263.9,NA,186000000,NA,0.167199165,NA,100000,1066463.949,31100000,NA,0,0.432253479,19,9,6,2,3,139,4,7,12,2,1,5,3,8,5,6,24,NA,ancestor1_hpx+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,80.72186273,+,NA,NA,RG,NA,NA,NA,98.37837838,NA,BW25113 + hpx LB
RG23_45hpx1_ancestorControl355000000,RG23,19/07/2022,RG23_4,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,5,n,8,0,11.25,NA,1444.444444,416.6666667,3.466666667,NA,NA,NA,2,2,0,13,NA,NA,NA,6130000,6126041.667,0,5,NA,145.7863462,1250,1225.208333,y,NA,3333333.333,3330000,351666666.7,355000000,11.46526225,NA,1440,6.69447259,0.071573079,0,0.595395488,1.603937757,NA,NA,NA,NA,17.52512052,0,145.7863462,NA,NA,NA,17.52512052,0,145.7863462,0.006242603,15,4084027.778,NA,4080000,NA,0.707106781,NA,100000,2827.403846,2890000,NA,0.57569322,0.137827734,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,hpx1_ancestor+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,32.64750893,+,NA,NA,RG,NA,NA,NA,0.938967136,NA,hpx + BW25113 LB
RG23_45hpx1_ancestorControl355000000,RG23,19/07/2022,RG23_4,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,5,n,8,0,90,NA,416.6666667,1444.444444,0.288461539,NA,NA,NA,140,149,133,30,NA,NA,NA,429000000,456390104.2,407381770.8,5,NA,12.32705338,1250,1225.208333,y,NA,351666666.7,352000000,3333333.333,355000000,19.97991056,NA,1440,0.071573079,6.69447259,4.038825092,9.350120089,2.033850568,NA,NA,NA,NA,15.53728818,9.373761488,21.70081486,NA,NA,NA,15.53728818,9.373761488,21.70081486,0.335060188,15,430864930.6,NA,431000000,NA,0.046556594,NA,100000,1034075.833,20100000,NA,0.137827734,0.57569322,13,8,9,6,7,2,10,12,10,11,30,9,13,24,28,NA,NA,NA,ancestor1_hpx+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,29.70768585,+,NA,NA,RG,NA,NA,NA,99.06103286,NA,BW25113 + hpx LB
RG23_42.5hpx1_ancestorControl164166666.666667,RG23,19/07/2022,RG23_4,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,2.5,n,4,0,12.5,NA,2700,1150,2.347826087,NA,NA,NA,0,1,0,27,NA,NA,NA,0,3063020.833,0,2.5,NA,556.8625464,1250,1225.208333,y,NA,833333.3333,833000,163333333.3,164166666.7,8.562817556,NA,1440,4.200620662,0.062500002,0,0.568560527,10,Initialization of 'fitness' with 'GF'-method has failed.,NA,NA,NA,61.21408145,0,556.8625464,NA,NA,NA,61.21408145,0,556.8625464,0.007299,16,1021006.944,NA,1020000,NA,1.414213562,NA,100000,378.1507202,1440000,NA,0.481304407,0.127872839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,hpx1_ancestor+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,61.21407924,+,NA,NA,RG,NA,NA,NA,0.507614213,NA,hpx + BW25113 LB
RG23_42.5hpx1_ancestorControl164166666.666667,RG23,19/07/2022,RG23_4,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,2.5,n,4,0,50,NA,1150,2700,0.425925926,NA,NA,NA,64,57,75,46,NA,NA,NA,196000000,174592187.5,229726562.5,2.5,NA,16.58533306,1250,1225.208333,y,NA,163333333.3,163000000,833333.3333,164166666.7,17.40885295,NA,1440,0.062500002,4.200620662,2.54111412,5.860127205,1.475849924,NA,NA,NA,NA,20.9907858,12.69811927,29.28345233,NA,NA,NA,20.9907858,12.69811927,29.28345233,0.241292214,16,200117361.1,NA,200000000,NA,0.113398524,NA,100000,174015.0966,22700000,NA,0.127872839,0.481304407,11,1,32,8,5,7,9,88,7,8,1,8,7,5,11,12,NA,NA,ancestor1_hpx+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,68.70968078,+,NA,NA,RG,NA,NA,NA,99.49238579,NA,BW25113 + hpx LB
RG23_45hpx1_ancestorControl351666666.666667,RG23,19/07/2022,RG23_4,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,5,n,16,0,10.66666667,NA,2460.9375,234.375,10.5,NA,NA,NA,0,1,6,21,NA,NA,NA,0,3063020.833,18378125,5,NA,0,1250,1225.208333,y,NA,5833333.333,5830000,345833333.3,351666666.7,11.50392387,NA,1440,5.179889176,0,0,0,1,'mc' does not contain mutants count...,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,16,7147048.611,NA,7150000,NA,1.124858268,NA,100000,2904.197531,8040000,NA,0.514146691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,hpx1_ancestor+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,0,+,NA,NA,RG,NA,NA,NA,1.658767773,NA,hpx + BW25113 LB
RG23_45hpx1_ancestorControl351666666.666667,RG23,19/07/2022,RG23_4,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,5,n,16,0,160,NA,234.375,2460.9375,0.095238095,NA,NA,NA,149,120,146,30,NA,NA,NA,456000000,367562500,447201041.7,5,NA,10.69076474,1250,1225.208333,y,NA,345833333.3,346000000,5833333.333,351666666.7,20.78585389,NA,1440,0,5.179889176,2.91495508,7.444823272,1.272711246,NA,NA,NA,NA,12.22485384,6.879471469,17.57023621,NA,NA,NA,12.22485384,6.879471469,17.57023621,0.249202616,16,423717881.9,NA,424000000,NA,0.094130241,NA,100000,1807862.963,39900000,NA,0,0.514146691,8,4,2,3,22,16,14,17,44,8,15,15,40,5,41,8,NA,NA,ancestor1_hpx+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,38.64599701,+,NA,NA,RG,NA,NA,NA,98.34123223,NA,BW25113 + hpx LB
RG23_42.5hpx1_noneControl40833333.3333333,RG23,19/07/2022,RG23_4,Control,hpx,rif,hpx1,none,hpx1_none,hpx1_none,DM,2.5,n,NA,0,10,NA,2125,NA,NA,NA,NA,NA,19,12,18,17,NA,NA,NA,58200000,36756250,55134375,2.5,NA,19.12359937,1250,1225.208333,n,NA,40833333.33,40800000,0,40833333.33,14.52302397,NA,1440,NA,0.717508294,0.239137764,1.195878824,1.175778457,NA,NA,NA,NA,14.34175006,4.779950378,23.90354974,NA,NA,NA,14.34175006,4.779950378,23.90354974,0.049404883,16,50029340.28,NA,50000000,NA,0.18925752,NA,100000,23543.21895,9470000,NA,NA,0.275842753,7,1,15,0,4,1,0,0,0,0,2,4,0,1,0,0,NA,NA,hpx1_none+Controln,243.43,241.05,NA,NA,NA,NA,NA,RG23,43.72434231,+,NA,NA,RG,NA,NA,NA,100,NA,hpx LB
RG24_12.5hpx1_ancestorControl216666666.666667,RG24,07/08/2022,RG24_1,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,2.5,n,124,0,10.08,NA,3472.222222,46,75.48309179,NA,NA,NA,0,1,0,28,NA,NA,NA,0,2960416.667,0,2.5,NA,308.0234825,1250,1184.166667,y,NA,833333.3333,833000,215833333.3,216666666.7,8.150762744,NA,1440,4.139517748,0.130382392,0,0.303959284,3.462891336,NA,NA,NA,NA,132.1257174,0,308.0234825,NA,NA,NA,132.1257174,0,308.0234825,0.015996342,17,986805.5556,NA,987000,NA,1.414213562,NA,100000,284.2,1400000,NA,0.464783604,0.156388781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,hpx1_ancestor+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,178.8301528,+,NA,NA,RG,NA,NA,NA,0.384615385,NA,hpx + BW25113 LB
RG24_12.5hpx1_ancestorControl216666666.666667,RG24,07/08/2022,RG24_1,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,2.5,n,124,0,1250,NA,46,3472.222222,0.013248,NA,NA,NA,50,69,140,46,NA,NA,NA,148000000,204268750,414458333.3,2.5,NA,21.92817695,1250,1184.166667,y,NA,215833333.3,216000000,833333.3333,216666666.7,22.40565264,NA,1440,0.130382392,4.139517748,1.337287083,6.941748413,2.032223622,NA,NA,NA,NA,16.19639646,5.23230799,27.16048494,NA,NA,NA,16.19639646,5.23230799,27.16048494,0.184753277,17,255582638.9,NA,256000000,NA,0.448641339,NA,100000,5556144.324,115000000,NA,0.156388781,0.464783604,4,4,4,25,6,3,7,8,14,4,6,4,5,3,31,7,7,NA,ancestor1_hpx+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,32.68195842,+,NA,NA,RG,NA,NA,NA,99.61538462,NA,BW25113 + hpx LB
RG24_15hpx1_ancestorControl209166666.666667,RG24,07/08/2022,RG24_1,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,5,n,124,0,10.08,NA,1612.103175,37,43.57035607,NA,NA,NA,0,0,0,13,NA,NA,NA,0,0,0,5,NA,NA,1250,1184.166667,y,NA,0,0,209166666.7,209166666.7,NA,NA,1440,5.374445018,0.208297437,0,0.443492541,0.486713727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,0,NA,NA,NA,100000,0,0,NA,0.520153098,0.186836419,0,70,0,4,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,hpx1_ancestor+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,NA,+,NA,NA,RG,NA,NA,NA,0,NA,hpx + BW25113 LB
RG24_15hpx1_ancestorControl209166666.666667,RG24,07/08/2022,RG24_1,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,5,n,124,0,1250,NA,37,1612.103175,0.022951385,NA,NA,NA,99,99,53,37,NA,NA,NA,293000000,293081250,156902083.3,5,NA,21.17374317,1250,1184.166667,y,NA,209166666.7,209000000,0,209166666.7,22.6744965,NA,1440,0.208297437,5.374445018,2.75220191,7.996688126,1.859745425,NA,NA,NA,NA,21.69843028,11.11155869,32.28530187,NA,NA,NA,21.69843028,11.11155869,32.28530187,0.237025992,16,247688194.4,NA,248000000,NA,0.259178581,NA,100000,6694275.526,64200000,NA,0.186836419,0.520153097,4,53,6,7,16,14,6,23,7,5,4,13,5,8,11,11,NA,NA,ancestor1_hpx+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,48.70034289,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 + hpx LB
RG24_12.5hpx1_ancestorControl127500000,RG24,07/08/2022,RG24_1,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,2.5,n,124,0,10.08,NA,3472.222222,46,75.48309179,NA,NA,NA,1,2,1,28,NA,NA,NA,2960000,5920833.333,2960416.667,2.5,NA,166.9134526,1250,1184.166667,y,NA,3333333.333,3330000,124166666.7,127500000,10.15076274,NA,1440,6.275577456,0.384271551,0.054849306,0.713693795,1.092026968,NA,NA,NA,NA,97.35239844,13.89567215,180.8091247,NA,NA,NA,97.35239844,13.89567215,180.8091247,0.037856421,16,3947222.222,NA,3950000,NA,0.353553391,NA,100000,1136.8,1400000,NA,0.546181532,0.226588122,0,2,9,6,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,hpx1_ancestor+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,300.8444757,+,NA,NA,RG,NA,NA,NA,2.614379085,NA,hpx + BW25113 LB
RG24_12.5hpx1_ancestorControl127500000,RG24,07/08/2022,RG24_1,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,2.5,n,124,0,1250,NA,46,3472.222222,0.013248,NA,NA,NA,30,43,76,46,NA,NA,NA,88800000,127297916.7,224991666.7,2.5,NA,42.8086462,1250,1184.166667,y,NA,124166666.7,124000000,3333333.333,127500000,21.60801288,NA,1440,0.384271551,6.275577456,3.128413619,9.422741294,1.918555431,NA,NA,NA,NA,42.68112322,21.27680011,64.08544632,NA,NA,NA,42.68112322,21.27680011,64.08544632,0.290428254,16,147034027.8,NA,147000000,NA,0.389839885,NA,100000,3196391.908,57300000,NA,0.226588122,0.546181532,33,7,9,6,5,36,17,13,15,9,18,7,7,9,4,11,NA,NA,ancestor1_hpx+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,87.56476439,+,NA,NA,RG,NA,NA,NA,97.38562092,NA,BW25113 + hpx LB
RG24_15hpx1_ancestorControl145833333.333333,RG24,07/08/2022,RG24_1,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,5,n,124,0,10.08,NA,1612.103175,37,43.57035607,NA,NA,NA,1,0,1,13,NA,NA,NA,2960000,0,2960416.667,5,NA,229.223299,1250,1184.166667,y,NA,1666666.667,1670000,144166666.7,145833333.3,10.25767795,NA,1440,4.944551036,0.217013673,0,0.45239765,7.36532731,NA,NA,NA,NA,109.9576668,0,229.223299,NA,NA,NA,109.9576668,0,229.223299,0.021156218,16,1973611.111,NA,1970000,NA,0.707106781,NA,100000,1224.246154,1400000,NA,0.506671014,0.189264662,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,hpx1_ancestor+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,126.6713582,+,NA,NA,RG,NA,NA,NA,1.142857143,NA,hpx + BW25113 LB
RG24_15hpx1_ancestorControl145833333.333333,RG24,07/08/2022,RG24_1,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,5,n,124,0,1250,NA,37,1612.103175,0.022951385,NA,NA,NA,61,40,72,37,NA,NA,NA,181000000,118416666.7,213150000,5,NA,32.71686612,1250,1184.166667,y,NA,144166666.7,144000000,1666666.667,145833333.3,22.13758117,NA,1440,0.217013673,4.944551036,2.151882511,7.73721956,0.893175949,NA,NA,NA,NA,28.96337551,12.60494245,45.32180857,NA,NA,NA,28.96337551,12.60494245,45.32180857,0.223355524,16,170717361.1,NA,171000000,NA,0.23020009,NA,100000,4613982.733,39300000,NA,0.189264662,0.506671014,7,28,8,17,5,2,8,13,30,95,156,9,10,108,17,103,NA,NA,ancestor1_hpx+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,225.5189499,+,NA,NA,RG,NA,NA,NA,98.85714286,NA,BW25113 + hpx LB
RG24_12.5ancestor1_noneControl115833333.333333,RG24,07/08/2022,RG24_1,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,2.5,n,NA,0,10,NA,5750,NA,NA,NA,NA,NA,74,39,26,46,NA,NA,NA,219000000,115456250,76970833.33,2.5,NA,36.99245212,1250,1184.166667,n,NA,115833333.3,116000000,0,115833333.3,14.54200114,NA,1440,NA,5.667539966,3.130487137,8.204592796,2.291411105,NA,NA,NA,NA,41.31884807,22.82262201,59.81507413,NA,NA,NA,41.31884807,22.82262201,59.81507413,0.389735904,16,137165972.2,NA,137000000,NA,0.437490526,NA,100000,23854.95169,60000000,NA,NA,0.528926582,6,8,9,16,5,3,9,5,6,41,12,8,6,8,10,16,NA,NA,ancestor1_none+Controln,241.88,235.56,NA,NA,NA,NA,NA,RG24,76.54959776,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 LB
RG24_22.5hpx1_ancestorControl128750000,RG24,07/08/2022,RG24_2,Control,hpx,rif,hpx1,ancestor,hpx1_ancestor,hpx1_ancestor,DM,2.5,n,124,0,10.08,NA,2976.190476,26,114.4688645,NA,NA,NA,1,0,NA,24,NA,NA,NA,3060000,0,NA,2.5,NA,343.4932829,1250,1225.729167,y,NA,1250000,1250000,127500000,128750000,9.007885758,NA,1440,6.479755035,0.283900405,0.02075682,0.547043989,1.411044097,NA,NA,NA,NA,185.2940519,13.54741047,357.0406934,NA,NA,NA,185.2940519,13.54741047,357.0406934,0.031516874,17,1532161.458,NA,1530000,NA,NA,NA,100000,514.80625,NA,NA,0.535244956,0.199829187,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,NA,hpx1_ancestor+Controln,242.44,240.11,NA,NA,NA,NA,NA,RG24,422.3176481,+,NA,NA,RG,NA,NA,NA,0.970873786,NA,hpx + BW25113 LB
RG24_22.5hpx1_ancestorControl128750000,RG24,07/08/2022,RG24_2,Control,ancestor,rif,ancestor1,hpx,hpx1_ancestor,ancestor1_hpx,DM,2.5,n,124,0,1250,NA,26,2976.190476,0.008736,NA,NA,NA,68,34,NA,26,NA,NA,NA,208000000,104186979.2,NA,2.5,NA,42.65657596,1250,1225.729167,y,NA,127500000,128000000,1250000,128750000,22.51912253,NA,1440,0.283900405,6.479755035,3.146560192,9.812949879,3.645503188,NA,NA,NA,NA,41.46234707,20.13405909,62.79063505,NA,NA,NA,41.46234707,20.13405909,62.79063505,0.287744561,17,156280468.8,NA,156000000,NA,NA,NA,100000,6010787.26,NA,NA,0.199829187,0.535244956,4,9,7,6,8,8,4,6,6,16,8,6,16,8,11,8,21,NA,ancestor1_hpx+Controln,242.44,240.11,NA,NA,NA,NA,NA,RG24,57.212373,+,NA,NA,RG,NA,NA,NA,99.02912621,NA,BW25113 + hpx LB
